battleNum,battleDetail,beginDate,endDate,unknownDay,latitude,longitude,shrtNm,desc,type,killed,usCasTot,csCasTot
717,,1862-08-25,1862-08-25,FALSE,0.033801031,-0.091434957,,"Skirmish at Bolivar, Miss.",Skirmish,0,0,0
718,,1862-08-25,1862-08-25,FALSE,0.265312193,-0.717694342,,"Skirmish at Bolivar, Miss.",Skirmish,0,0,0
719,,1864-04-14,1864-04-14,FALSE,0.022857344,-0.063199544,,"Skirmish at White Oak Creek, AR",Skirmish,0,0,0
720,,1864-08-30,1864-08-30,FALSE,0.158107498,-0.396400817,,"Skirmish near East Point, GA",Skirmish,0,0,0
721,,1864-11-15,1864-11-15,FALSE,0.271474839,-0.680630896,,"Skirmish near East Point, GA",Skirmish,0,0,0
722,,1863-04-21,1863-04-21,FALSE,0.28133453,-0.741769981,,"Skirmish at Palo Alto, Miss.",Skirmish,0,0,0
723,,1864-01-20,1864-01-20,FALSE,0.303655088,-0.820606524,,"Skirmish at Island No. 76, Mississippi River.",Skirmish,0,0,0
724,,1864-07-28,1864-07-28,FALSE,0.329786341,-0.822761992,,"Skirmish at Lithonia, GA  [Garrard's raid]",Skirmish,0,0,0
725,,1864-11-06,1864-11-06,FALSE,0.057646707,-0.144264434,,"Skirmish on the McDonough road, near Atlanta, Ga.",Skirmish,0,0,0
726,GA019,1864-08-06,1864-08-06,FALSE,0.058899524,-0.14755324,,"Assault at Utoy Creek, GA",Battle,0,0,0
727,,1865-02-14,1865-02-14,FALSE,0.253820871,-0.612370512,,"Skirmish at Gunter's Bridge, North Edisto River, S.C.",Skirmish,0,0,0
728,,1864-08-15,1864-08-15,FALSE,0.070695022,-0.177278863,,"Skirmish at Sandtown, GA",Skirmish,0,0,0
729,GA017,1864-07-22,1864-07-22,FALSE,0.107742718,-0.269374536,Atlanta,Battle of Atlanta,Battle,12140,3641,8499
730,NM001,1862-02-21,1862-02-21,FALSE,0.006226588,-0.019744195,,"Engagement at Valverde, N. Mex.",Battle,389,202,187
731,,1864-07-21,1864-07-21,FALSE,0.176463823,-0.441037284,,"Engagement at Bald  Hill, GA",Battle,0,0,0
732,,1864-11-09,1864-11-09,FALSE,0.10553126,-0.263846253,,"Skirmish near Atlanta, Ga.",Skirmish,0,0,0
733,GA018,1864-07-28,1864-07-28,FALSE,0.087536908,-0.219004823,Ezra Church,Battle of Ezra Church,Battle,3562,562,3000
734,,1863-08-18,1863-08-18,FALSE,0.151685498,-0.40351449,,"Skirmish at Payne's Plantation, near Grenada, Miss.",Skirmish,0,0,0
735,,1865-02-15,1865-02-15,FALSE,0.186221926,-0.444719048,,"Skirmish at Bates' Ferry, Congaree River, S.C.",Skirmish,0,0,0
736,,1863-08-30,1863-08-30,FALSE,0.26901597,-0.746184084,,"Skirmish at Washington, Ark.",Skirmish,0,0,0
737,,1864-05-28,1864-05-28,FALSE,0.244449122,-0.678041696,,"Skirmish at Washington, Ark.",Skirmish,0,0,0
738,,1865-03-11,1865-03-11,FALSE,0.264852705,-0.734636213,,"Skirmish at Washington, Ark.",Skirmish,0,0,0
739,,1864-04-05,1864-04-05,FALSE,0.225379071,-0.615505165,,"Skirmish at Marks' Mills, AR",Skirmish,0,0,0
740,AR015,1864-04-25,1864-04-25,FALSE,0.063949367,-0.174644281,,"Action at Marks' Mills, AR",Battle,743,450,293
741,,1863-08-17,1863-08-17,FALSE,0.01679545,-0.044644058,,"Skirmish at Grenada, Miss. ",Skirmish,0,0,0
742,,1864-07-16,1864-07-22,FALSE,0.249244829,-0.623250356,,"Skirmish at Turner's Ferry, GA",Skirmish,0,0,0
743,,1864-10-19,1864-10-19,FALSE,0.320702927,-0.801935246,,"Skirmish near Turner's Ferry, Ga.",Skirmish,0,0,0
744,,1864-02-21,1864-02-21,FALSE,0.094660414,-0.248348003,,"Skirmish at Prairie Station, MS",Skirmish,0,0,0
745,,1864-04-13,1864-04-13,FALSE,0.011301388,-0.03119675,,"Action at Moscow, AR",Skirmish,0,0,0
746,,1864-10-01,1864-10-01,FALSE,0.234423233,-0.587097342,,"Skirmish at Salt Springs, Ga.",Skirmish,0,0,0
747,,1864-07-14,1864-07-14,FALSE,0.017270027,-0.043964865,,Skirmish at Ten Island Ford [Rousseau' Raid],Skirmish,0,0,0
748,AR013,1864-04-09,1864-04-12,FALSE,0.310937403,-0.858079471,,"Skirmishes on Prairie D'Ane, AR",Skirmish,0,0,0
749,,1864-07-19,1864-07-19,FALSE,0.315098703,-0.7865887,,"Skirmishes on Peach Tree Creek, GA",Skirmish,0,0,0
750,,1864-07-04,1864-07-04,FALSE,0.044127942,-0.110308434,,"Skirmish at Nicka-jack Creek, GA",Skirmish,0,0,0
751,GA016,1864-07-20,1864-07-20,FALSE,0.255355356,-0.637459055,Peach Tree Creek,Battle of Peach Tree Creek,Battle,6506,1710,4796
752,,1864-04-25,1864-04-26,FALSE,0.119781846,-0.327363903,,"Skirmishes in Moro Bottom, AR",Skirmish,0,0,0
753,,1864-02-18,1864-02-18,FALSE,0.149242837,-0.390669532,,"Skirmish at Aberdeen, MS",Skirmish,0,0,0
754,,1865-10-02,1865-10-03,FALSE,0.145402986,-0.364157594,,"Skirmish at Sweet Water Creek, near Powder Springs, Ga.",Skirmish,0,0,0
755,,1866-07-03,1866-07-03,FALSE,0.212691397,-0.530980331,,"Skirmish at Howell's Ferry, GA",Skirmish,0,0,0
756,,1864-10-19,1864-10-19,FALSE,0.292518789,-0.730268013,,"Skirmish near Howell's Ferry, Ga.",Skirmish,0,0,0
757,AR012,1864-04-03,1864-04-04,FALSE,0.260761471,-0.71876826,,"Engagement at Elkin's Ferry, Little Missouri River.",Battle,92,38,54
758,,1864-07-18,1864-07-18,FALSE,0.27979344,-0.697676611,,"Skirmish at Buck Head, GA",Skirmish,0,0,0
759,,1864-07-04,1864-07-04,FALSE,0.184946316,-0.462016104,,"Skirmish at Ruff's Mill, GA",Skirmish,0,0,0
760,,1864-03-28,1864-03-28,FALSE,0.3146654,-0.85668285,,"Skirmish at Mount Elba, AR",Skirmish,0,0,0
761,,1864-03-30,1864-03-30,FALSE,0.288351851,-0.785043686,,"Action at Mount Elba, AR",Skirmish,0,0,0
762,,1864-10-03,1864-10-03,FALSE,0.278949097,-0.7594445,,Skirmish near Mount Elba. Ark.,Skirmish,0,0,0
763,,1865-02-14,1865-02-14,FALSE,0.087980546,-0.21054131,,"Skirmish at Wolf's Plantation, S.C.",Skirmish,0,0,0
764,,1864-10-02,1864-10-03,FALSE,0.210763245,-0.526934973,,"Skirmishes at the Sweet Water and Noyes' Creeks, near Powder Springs, Ga.",Skirmish,0,0,0
765,,1864-07-17,1864-07-17,FALSE,0.09700559,-0.241955129,,"Skirmish at Pace's Ferry, GA",Skirmish,0,0,0
766,,1864-06-20,1864-06-20,FALSE,0.064827678,-0.162131981,,"Skirmish at Powder Springs, GA",Skirmish,0,0,0
767,,1863-08-14,1863-08-14,FALSE,0.210935835,-0.558977524,,"Skirmish at Craven's Plantation, Miss.",Skirmish,0,0,0
768,,1863-02-23,1863-02-23,FALSE,0.136791356,-0.314876665,,"Engagement at Fort Caswell, N.C.",Battle,0,0,0
769,,1864-10-19,1864-10-19,FALSE,0.055025875,-0.137213552,,"Skirmish at Ruff's Station, Ga.",Skirmish,0,0,0
770,,1864-02-19,1864-02-19,FALSE,0.133986233,-0.351797369,,"Skirmish near Houston, MS",Skirmish,0,0,0
771,,1864-02-19,1864-02-19,FALSE,0.080150184,-0.209777356,,"Skirmish at Egypt Station, MS",Skirmish,0,0,0
772,,1864-01-19,1864-01-19,FALSE,0.040543082,-0.109848145,,"Skirmish at Branchville, Ark.",Skirmish,0,0,0
773,,1864-03-27,1864-03-27,FALSE,0.171472446,-0.464590488,,"Affair at Branchville, AR",Skirmish,0,0,0
774,,1866-07-04,1866-07-04,FALSE,0.167111769,-0.416369195,,"Skirmish at Rottenwood Creek, GA",Skirmish,0,0,0
775,,1864-07-02,1864-07-02,FALSE,0.151255685,-0.377300588,,"Skirmish at Olley's Creek, GA [Near Anderson's Mill]",Skirmish,0,0,0
776,,1864-01-11,1864-01-11,FALSE,0.326285988,-0.752742264,,"Affair at Lockwood's Folly Inlet, N. C.",Skirmish,0,0,0
777,,1864-01-04,1864-01-04,FALSE,0.029066679,-0.067056872,,"Affair at Lockwood's Folly Inlet, N. C. ",Skirmish,0,0,0
778,GA014,1864-06-22,1864-06-22,FALSE,0.225301005,-0.562001142,,"Skirmish at Kolb's Farm, GA",Skirmish,0,0,0
779,,1865-02-17,1865-02-17,FALSE,0.30278441,-0.696442439,,"Skirmish near Smithville, N. C.",Skirmish,0,0,0
780,,1864-05-24,1864-05-24,FALSE,0.213879621,-0.534887054,,"Skirmish near Dallas, GA",Skirmish,0,0,0
781,GA011,1864-05-26,1864-06-01,FALSE,0.264292679,-0.660964013,Dallas,Combats at and about Dallas,Battle,5400,2400,3000
782,,1864-10-07,1864-10-07,FALSE,0.255265075,-0.638387067,,"Skirmish at Dallas, Ga.",Skirmish,0,0,0
783,,1865-07-04,1865-07-04,FALSE,0.092171185,-0.229388674,,"Skirmish at Dow Station, GA",Skirmish,0,0,0
784,,1864-07-08,1864-07-08,FALSE,0.289809988,-0.721255691,,"Skirmish at Isham's Ford, GA",Skirmish,0,0,0
785,,1864-02-17,1864-02-17,FALSE,0.039668626,-0.104018283,,"Skirmish in the Houlka Swamp, near Houston, MS",Skirmish,0,0,0
786,,1864-06-09,1864-06-09,FALSE,0.179342512,-0.447448127,,"Skirmish at Lost Mountain, GA",Skirmish,0,0,0
787,,1864-10-04,1864-10-07,FALSE,0.24221108,-0.604301192,,"Skirmishes near Lost Mountain, Ga.",Skirmish,0,0,0
788,,1865-04-18,1865-04-18,FALSE,0.17688342,-0.419781958,,"Skirmish at Beech Creek, near Statesburg. SC",Skirmish,0,0,0
789,,1865-04-15,1865-04-15,FALSE,0.194008234,-0.460139273,,"Skirmish near Statesburg, SC",Skirmish,0,0,0
790,GA015,1864-06-27,1864-06-27,FALSE,0.140995301,-0.351285122,Kennesaw Mountain,Battle at Kennesaw Mountain,Battle,4000,3000,1000
791,,1864-10-27,1864-10-27,FALSE,0.140892796,-0.348487296,,"Skirmish near Lawrenceville, GA",Skirmish,0,0,0
792,,1864-06-19,1864-06-19,FALSE,0.014238431,-0.035464631,,"Skirmish at Noyes' Creek, GA",Skirmish,0,0,0
793,,1864-10-28,1864-10-28,FALSE,0.055335283,-0.139428822,,"Skirmish at Ladiga, Ala.",Skirmish,0,0,0
794,,1864-06-22,1864-06-22,FALSE,0.304475189,-0.817118097,,"Skirmish at White River Station, AR",Skirmish,28,4,24
795,GA010,1864-05-25,1864-05-26,FALSE,0.303733222,-0.758236771,,Battle of New Hope Church,Battle,1950,1600,350
796,,1864-10-05,1864-10-05,FALSE,0.138432528,-0.345581665,,"Skirmish near New Hope Church, Ga.",Skirmish,0,0,0
797,,1865-01-13,1865-01-13,FALSE,0.32256364,-0.739894494,,Bombardment of Fort Fisher by naval fleet.,Battle,0,0,0
798,,1864-06-15,1864-06-15,FALSE,0.128413052,-0.320064874,,"Skirmish at Gilgal Church, GA",Skirmish,0,0,0
799,,1865-01-13,1865-01-13,FALSE,0.032482577,-0.07450815,,"Skirmish near Fort Fisher, N. C.",Skirmish,0,0,0
800,,1865-01-13,1865-01-15,FALSE,0.111832013,-0.256518948,,"Combined military and naval operations against Fort Fisher, N. C.",Battle,0,0,0
801,NC015,1865-01-15,1865-01-15,FALSE,0.147846593,-0.339128763,Ft. Fisher,Assault and capture of Fort Fisher,Battle,3438,955,2483
802,GA012,1864-05-27,1864-05-27,FALSE,0.16011993,-0.39947815,Pickett's Mills,Battle of Pickett's Mills,Battle,2100,1600,500
803,,1863-12-08,1863-12-08,FALSE,0.167451501,-0.456427651,,"Skirmish at Princeton, Ark.",Skirmish,0,0,0
804,,1864-04-28,1864-04-28,FALSE,0.041879897,-0.114153311,,"Skirmish near Princeton, AR",Skirmish,0,0,0
805,,1864-10-03,1864-10-03,FALSE,0.12219475,-0.304088423,,"Skirmish at Kenesaw Water-Tank, Ga,",Skirmish,0,0,0
806,,1864-06-15,1864-06-15,FALSE,0.1491394,-0.371411038,,"Skirmish at Pine Hill, GA",Skirmish,0,0,0
807,,1864-06-22,1864-06-22,FALSE,0.164579541,-0.409862571,,"Skirmish at Cheney's Farm, GA",Skirmish,0,0,0
808,,1864-10-09,1864-10-10,FALSE,0.002055331,-0.005142203,,"Skirmishes near Van Wert, Ga.",Skirmish,0,0,0
809,,1864-06-19,1864-06-19,FALSE,0.287292285,-0.714978944,,"Skirmish at Noonday Creek, GA",Skirmish,0,0,0
810,,1864-06-25,1864-06-25,FALSE,0.180343334,-0.448683684,,"Skirmish at Brush Mountain, GA",Skirmish,0,0,0
811,,1865-02-16,1865-02-17,FALSE,0.138577988,-0.330349379,,"Skirmishes about Columbia, S.C.",Skirmish,0,0,0
812,,1863-12-09,1863-12-09,FALSE,0.17501807,-0.456857047,,"Skirmish at Okolona, Miss.",Skirmish,0,0,0
813,,1864-02-18,1864-02-18,FALSE,0.01292166,-0.033729953,,"Affair near Okolona, MS",Skirmish,0,0,0
814,,1864-02-21,1864-02-21,FALSE,0.005867111,-0.015315167,,"Skirmish near Okolona, MS",Skirmish,0,0,0
815,MS013,1864-02-22,1864-02-22,FALSE,0.200977804,-0.524620836,,Battle of Okolona,Battle,100,100,0
816,,1864-06-23,1864-06-23,FALSE,0.262776145,-0.685935653,,"Skirmish at Okolona, Miss.",Skirmish,0,0,0
817,,1864-12-27,1864-12-27,FALSE,0.185553425,-0.484357931,,"Skirmish at Okolona, Miss.",Skirmish,0,0,0
818,,1864-04-02,1864-04-03,FALSE,0.129684986,-0.355974128,,"Skirmishes at Okolona, MS",Skirmish,0,0,0
819,,1863-08-23,1863-08-23,FALSE,0.227319378,-0.520662769,,Capture of blockade-runner Hebe by U.S. Navy.,Skirmish,0,0,0
820,,1864-06-12,1864-06-12,FALSE,0.191984067,-0.477211912,,"Skirmish at McAfee's Cross-Roads, GA",Skirmish,0,0,0
821,,1865-01-19,1865-01-19,FALSE,0.104825898,-0.240050549,,"Skirmish at Half-Moon Battery, N. C.",Skirmish,0,0,0
822,,1864-04-02,1864-04-02,FALSE,0.283257637,-0.777984335,,"Skirmish on Wolf Creek, AR",Skirmish,0,0,0
823,,1864-01-29,1864-01-29,FALSE,0.1639326,-0.438359514,,"Firing on steamer Sir William Wallace, Mississippi River.",Skirmish,7,7,0
824,AR006,1863-01-10,1863-01-11,FALSE,0.147349617,-0.395612291,Arkansas Post,Engagement at Arkansas Post,Battle,6065,1061,5004
825,,1864-05-24,1864-05-24,FALSE,0.087946647,-0.219272992,,Skirmish at Burnt Hickory .,Skirmish,0,0,0
826,,1864-06-09,1864-06-09,FALSE,0.022863123,-0.056839637,,"Skirmishes near Big Shanty, GA",Skirmish,0,0,0
827,,1864-10-03,1864-10-03,FALSE,0.22268066,-0.553602757,,"Skirmish at Big Shanty, Ga.",Skirmish,0,0,0
828,,1865-02-18,1865-02-18,FALSE,0.271485372,-0.621936297,,"Skirmish at Orton Pond, N. C.",Skirmish,0,0,0
829,,1865-02-11,1865-02-11,FALSE,0.312934099,-0.71635219,,"Action near Sugar Loaf, N. C.",Skirmish,0,0,0
830,,1864-04-02,1864-04-02,FALSE,0.017975015,-0.049331732,,"Skirmish at Antoine, AR or Terre Noir Creek",Skirmish,0,0,0
831,,1865-02-18,1865-02-18,FALSE,0.188502839,-0.431635993,,"Action at Fort Anderson, N. C.",Skirmish,0,0,0
832,,1865-02-19,1865-02-19,FALSE,0.239427139,-0.548243048,,"Capture of Fort Anderson, N. C.",Skirmish,0,0,0
833,,1864-10-04,1864-10-04,FALSE,0.207275916,-0.515052712,,"Skirmish at Moon's Station, Ga.",Skirmish,0,0,0
834,,1862-12-03,1862-12-03,FALSE,0.010895271,-0.028766439,,"Skirmish at Oakland, Miss.",Skirmish,0,0,0
835,,1864-10-25,1864-10-25,FALSE,0.082638434,-0.208504397,,"Skirmish on the Gadsden road, Ala.",Skirmish,0,0,0
836,,1864-10-04,1864-10-04,FALSE,0.135013197,-0.335609385,,"Skirmish at Acworth, Ga.",Skirmish,0,0,0
837,,1862-12-30,1862-12-30,FALSE,0.149116984,-0.37886317,,"Capture of Confederates at Blountsville, TN",Skirmish,0,0,0
838,,1863-09-22,1863-09-22,FALSE,0.201665366,-0.512373425,,"Engagement at Blountsville, Tenn.",Battle,0,0,0
839,,1863-10-14,1863-10-14,FALSE,0.24704646,-0.627673672,,"Skirmish at Blountsville, Tenn.",Skirmish,0,0,0
840,,1863-10-10,1863-10-10,FALSE,0.165826685,-0.450806247,,"Skirmish st Tulip, Ark.",Skirmish,0,0,0
841,,1863-10-12,1863-10-12,FALSE,0.146541784,-0.398379498,,"Skirmish at Tulip, Ark.",Skirmish,0,0,0
842,,1863-10-27,1863-10-27,FALSE,0.160568919,-0.436512805,,"Skirmish at Tulip, Ark.",Skirmish,0,0,0
843,,1865-04-18,1865-04-18,FALSE,0.184237084,-0.434469623,,"Skirmish at Bradford Springs, SC",Skirmish,0,0,0
844,,1864-10-25,1864-10-25,FALSE,0.260664694,-0.656759557,,"Skirmish at Turkeytown, Ala.",Skirmish,0,0,0
845,,1864-05-23,1864-05-23,FALSE,0.32736452,-0.815094787,,"Action at Stilesborough, GA",Skirmish,0,0,0
846,,1864-06-09,1864-06-09,FALSE,0.340498441,-0.847796532,,"Skirmish near Stilesborough, GA",Skirmish,0,0,0
847,,1863-02-15,1863-02-15,FALSE,0.206164226,-0.562248784,,"Skirmish near Arkadelphia, Ark.",Skirmish,0,0,0
848,,1864-03-20,1864-03-20,FALSE,0.171911716,-0.46883572,,"Skirmish at Arkadelphia, Ark.",Skirmish,0,0,0
849,,1864-03-29,1864-03-29,FALSE,0.181094058,-0.4938777,,"Skirmish at Arkadelphia, AR",Skirmish,0,0,0
850,,1864-03-31,1864-03-31,FALSE,0.300645228,-0.81991632,,"Skirmish near Arkadelphia, AR",Skirmish,0,0,0
851,,1864-04-01,1864-04-01,FALSE,0.01090327,-0.029735277,,"Skirmish at Arkadelphia, AR",Skirmish,0,0,0
852,,1864-05-20,1864-05-20,FALSE,0.257363182,-0.639781393,,"Skirmish at Etowah River, near Cartersville.",Skirmish,0,0,0
853,,1865-04-18,1865-04-18,FALSE,0.020350023,-0.048045849,,"Skirmish at Boykins' Mill, SC",Skirmish,0,0,0
854,,1864-10-13,1864-10-13,FALSE,0.322660762,-0.806362657,,"Skirmishes on the Cave Spring road, Ga.",Skirmish,0,0,0
855,,1865-02-19,1865-02-20,FALSE,0.013413205,0.030643731,,"Skirmish at Town Creek, N. C.",Skirmish,0,0,0
856,,1862-12-04,1862-12-04,FALSE,0.160396377,-0.420965101,,"Skirmish at Water Valley, Miss.",Skirmish,0,0,0
857,,1862-12-18,1862-12-18,FALSE,0.007637437,-0.020044681,,"Skirmish near Water Valley, Miss.",Skirmish,0,0,0
858,,1864-10-23,1864-10-23,FALSE,0.249118643,-0.626028643,,"Skirmish at King's Hill, Ala.",Skirmish,0,0,0
859,,1865-01-04,1865-01-04,FALSE,0.122833322,-0.315253152,,"Skirmish near Thorn Hill, Ala.",Skirmish,0,0,0
860,GA023,1864-10-05,1864-10-05,FALSE,0.101551112,-0.251833005,,Battle of Allatoona,Battle,1505,706,799
861,,1864-07-24,1864-07-24,FALSE,0.232461751,-0.576952535,,"Skirmish near Cartersville, GA",Skirmish,0,0,0
862,,1864-09-20,1864-09-20,FALSE,0.158776785,-0.394072006,,"Skirmish at Cartersville, Ga.",Skirmish,0,0,0
863,,1864-10-21,1864-10-21,FALSE,0.284807512,-0.714617949,,"Skirmish at Leesburg, Ala.",Skirmish,0,0,0
864,,1864-04-29,1864-04-29,FALSE,0.250394926,-0.677948091,,Skirmish near Saline Bottom.,Skirmish,0,0,0
865,AR016,1864-04-30,1864-04-30,FALSE,0.158256392,-0.42830195,,Battle of Jenkins' Ferry,Battle,971,528,443
866,,1865-02-21,1865-02-21,FALSE,0.037959661,-0.086504694,,"Skirmish at Eagle Island, N. C.",Skirmish,0,0,0
867,,1864-05-24,1864-05-24,FALSE,0.049315432,-0.122285873,,"Skirmish at Cass Station, GA",Skirmish,0,0,0
868,AR011,1863-10-25,1863-10-25,FALSE,0.338447171,-0.909693291,,"Action at Pine Bluff, Ark.",Skirmish,0,0,0
869,,1864-05-01,1864-05-01,FALSE,0.072388037,-0.194567771,,"Skirmish at Pine Bluff, Ark.",Skirmish,0,0,0
870,,1864-05-21,1864-05-21,FALSE,0.254619548,-0.684377694,,"Skirmish at Pine Bluff, Ark.",Skirmish,0,0,0
871,,1864-07-30,1864-07-30,FALSE,0.016555103,-0.04449754,,"Skirmish near Pine Bluff, Ark.",Skirmish,0,0,0
872,,1864-08-18,1864-08-18,FALSE,0.325617304,-0.875208607,,"Skirmishes near Pine Bluff, Ark.",Skirmish,0,0,0
873,,1864-07-22,1864-07-22,FALSE,0.23019152,-0.618718959,,"Skirmish near Pine Bluff, AR",Skirmish,0,0,0
874,,1865-03-04,1865-03-04,FALSE,0.330227326,-0.887599628,,"Affair near Pine Bluff, Ark.",Skirmish,0,0,0
875,,1864-05-18,1864-05-19,FALSE,0.112575097,-0.27930967,,"Combats near Kingston, GA",Skirmish,0,0,0
876,,1864-10-20,1864-10-20,FALSE,0.007901585,-0.019767105,,"Skirmish at Blue Pond, Ala.",Skirmish,0,0,0
877,,1863-04-19,1863-04-19,FALSE,0.215798488,-0.560837713,,"Skirmish at Pontotoc, Miss.",Skirmish,0,0,0
878,,1864-07-11,1864-07-12,FALSE,0.249865649,-0.649374703,,"Skirmishes at and near Pontotoc, Miss.",Skirmish,0,0,0
879,,1864-02-17,1864-02-17,FALSE,0.206428565,-0.536484192,,"Skirmish near Pontotoc, MS",Skirmish,0,0,0
880,,1865-02-22,1865-02-22,FALSE,0.199276432,-0.469042833,,"Skirmish near Camden, S.C.",Skirmish,0,0,0
881,,1865-02-23,1865-02-23,FALSE,0.320532005,-0.754445661,,"Skirmish near Camden, S.C.",Skirmish,0,0,0
882,,1865-02-24,1865-02-24,FALSE,0.078911874,-0.185737211,,"Skirmish at Camden, S.C.",Skirmish,0,0,0
883,,1864-05-18,1864-05-19,FALSE,0.180377227,-0.44695822,,"Combats near Cassville, GA",Skirmish,0,0,0
884,,1864-05-24,1864-05-24,FALSE,0.231447505,-0.573505682,,"Skirmish at Cassville, GA",Skirmish,0,0,0
885,,1864-05-15,1864-05-15,FALSE,0.263074198,-0.654173787,,"Skirmish near Rome, GA",Skirmish,0,0,0
886,,1864-05-16,1864-05-16,FALSE,0.050828425,-0.126392566,,Action at Rome  Cross-Roads.,Skirmish,0,0,0
887,,1864-05-17,1864-05-17,FALSE,0.339910428,-0.845238695,,"Action at Rome, GA",Skirmish,0,0,0
888,,1864-10-10,1864-10-11,FALSE,0.204115816,-0.507564851,,"Skirmishes near Rome, Ga.",Skirmish,0,0,0
889,MS015,1864-07-14,1864-07-15,FALSE,0.19751926,-0.511659465,,Engagement at Harrisburg,Battle,1818,510,1308
890,,1864-10-12,1864-10-13,FALSE,0.125919286,-0.313094011,,"Skirmishes on the Coosaville road, near Rome, Ga.",Skirmish,0,0,0
891,,1864-10-02,1864-10-02,FALSE,0.191320337,-0.479986707,,"Skirmish near Sand Mountain, Ga.",Skirmish,0,0,0
892,,1864-07-15,1864-07-15,FALSE,0.340583122,-0.880722493,,"Action at Old Town Creek, Miss.",Skirmish,0,0,0
893,,1863-06-19,1863-06-20,FALSE,0.329564705,-0.863882804,,"Skirmishes near Panola, Miss.",Skirmish,0,0,0
894,,1863-08-20,1863-08-20,FALSE,0.072457071,-0.189930586,,"Skirmish at Panola, Miss. ",Skirmish,0,0,0
895,,1863-08-17,1863-08-17,FALSE,0.277065889,-0.726268481,,"Skirmish near Panola, Miss.",Skirmish,0,0,0
896,,1864-05-18,1864-05-18,FALSE,0.020912675,-0.051615499,,"Skirmish at Pine Log Creek, GA",Skirmish,0,0,0
897,,1864-07-10,1864-07-10,FALSE,0.311843546,-0.808038939,,"Skirmishes at Cherry Creek, Miss.",Skirmish,0,0,0
898,,1864-01-14,1864-01-14,FALSE,0.083543664,-0.210307788,,"Skirmish at Shoal Creek, Ala.",Skirmish,0,0,0
899,,1862-07-28,1862-07-28,FALSE,0.228332044,-0.573462895,,"Skirmish at Guntersville, [AL?]",Skirmish,0,0,0
900,,1864-05-15,1864-05-15,FALSE,0.336561069,-0.833939461,,"Skirmish at Armuchee Creek, GA",Skirmish,0,0,0
901,,1863-08-24,1863-08-24,FALSE,0.169270471,-0.42506735,,"Skirmish at Gunter's Landing, near Port Deposit, Ala.",Skirmish,0,0,0
902,,1865-02-22,1865-02-22,FALSE,0.105858551,-0.23994112,,"Skirmish at Northeast Ferry, N. C.",Skirmish,0,0,0
903,,1863-09-05,1863-09-05,FALSE,0.269983582,-0.674182451,,"Skirmish at Lebanon, Ala.",Skirmish,0,0,0
904,,1862-12-01,1862-12-03,FALSE,0.022827298,-0.059461609,,"Skirmishes about Oxford, Miss.",Skirmish,0,0,0
905,,1862-12-04,1862-12-04,FALSE,0.26467877,-0.68944759,,"Affair near Oxford, Miss.",Skirmish,0,0,0
906,,1864-08-09,1864-08-09,FALSE,0.293604049,-0.764793506,,"Skirmish at Oxford, Miss.",Skirmish,0,0,0
907,,1863-06-18,1863-06-18,FALSE,0.135395922,-0.354130657,,"Skirmish at Belmont, Miss.",Skirmish,0,0,0
908,,1864-02-16,1864-02-16,FALSE,0.19985925,-0.529352485,,"Skirmish at Indian Bay, Ark.",Skirmish,0,0,0
909,,1864-04-13,1864-04-13,FALSE,0.338421508,-0.896352005,,"Skirmish at Indian Bay, Ark.",Skirmish,0,0,0
910,,1864-03-25,1864-03-25,FALSE,0.085587625,-0.231056449,,"Skirmish at Rockport, AR",Skirmish,0,0,0
911,,1863-04-24,1863-04-24,FALSE,0.041978666,-0.108340339,,"Skirmish at Birmingham, Miss.",Skirmish,0,0,0
912,,1863-04-24,1863-04-24,FALSE,0.297242635,-0.767136529,,"Skirmish at Birmingham, Miss.",Skirmish,0,0,0
913,,1864-10-20,1864-10-20,FALSE,0.203756105,-0.507243165,,"Skirmish at Little River, Ala.",Skirmish,0,0,0
914,GA009,1864-05-17,1864-05-17,FALSE,0.257359005,-0.635499264,,"Engagement at Adairsville, GA",Battle,0,0,0
915,,1863-11-11,1863-11-11,FALSE,0.268650001,-0.731129034,,"Skirmish at Caddo Gap, Ark",Skirmish,0,0,0
916,,1864-01-26,1864-01-26,FALSE,0.073935585,-0.20121516,,"Skirmish at Caddo Gap, Ark.",Skirmish,0,0,0
917,,1864-02-12,1864-02-12,FALSE,0.127805945,-0.347822953,,"Skirmish at Caddo Gap, Ark.",Skirmish,0,0,0
918,,1864-02-16,1864-02-16,FALSE,0.013415619,-0.03651051,,"Skirmish at Caddo Gap, Ark.",Skirmish,0,0,0
919,,1864-03-14,1864-03-14,FALSE,0.069943575,-0.175373375,,"Skirmish at Claysville, Ala.",Skirmish,0,0,0
920,,1863-03-16,1863-03-16,FALSE,0.259404897,-0.682757235,,"Skirmish at Yazoo Pass, Miss.",Skirmish,0,0,0
921,,1863-03-19,1863-03-19,FALSE,0.26600777,-0.700136086,,"Skirmish near Yazoo Pass, Miss.",Skirmish,0,0,0
922,,1864-04-30,1864-04-30,FALSE,0.241857686,-0.650478822,,"Skirmish at Whitmore's Mill, AR",Skirmish,0,0,0
923,,1864-05-16,1864-05-16,FALSE,0.197791399,-0.489250862,,"Skirmish at Floyd's Spring, GA",Skirmish,0,0,0
924,,1863-09-12,1863-09-12,FALSE,0.230009789,-0.569602868,,"Skirmish at Dirt Town, Ga.",Skirmish,0,0,0
